id,shopCode,sku,productName,type,quantityBefore,quantityChange,quantityAfter,reason,timestamp,createdAt
"mov_335ftsd4x","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","48","-4","44","Customer Sale","2026-07-28T03:58:39.265Z","2026-07-28T03:58:39.265Z"
"mov_q7i9goeyx","BR-02","GRO-TEA-900G","Tea (900g)","sale","71","-1","70","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_3e75sa83u","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","39","-3","36","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_oswxcusrl","BR-02","PER-SOAP","Hand Soap (100g)","sale","14","-4","10","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_ljrbzmat6","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","44","-2","42","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_2ux0t79l5","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","36","-3","33","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_sv28hoa9a","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","15","-4","11","Customer Sale","2026-07-24T16:30:42.265Z","2026-07-24T16:30:42.265Z"
"mov_4x1jphd9p","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","116","-4","112","Customer Sale","2026-07-16T16:09:43.265Z","2026-07-16T16:09:43.265Z"
"mov_y71jiegyb","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","98","-3","95","Customer Sale","2026-07-16T16:09:43.265Z","2026-07-16T16:09:43.265Z"
"mov_9g0sjgmfq","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","54","-3","51","Customer Sale","2026-07-20T07:26:34.265Z","2026-07-20T07:26:34.265Z"
"mov_81g4obnl0","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","51","-3","48","Customer Sale","2026-07-20T07:26:34.265Z","2026-07-20T07:26:34.265Z"
"mov_4gqoj81y1","BR-03","PER-SOAP","Hand Soap (100g)","sale","49","-2","47","Customer Sale","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"mov_al0t13w66","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","44","-1","43","Customer Sale","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"mov_8hu8ht4sw","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","51","-4","47","Customer Sale","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"mov_4ssy6zzhc","BR-03","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","106","-3","103","Customer Sale","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"mov_o1sb2gorg","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","115","-1","114","Customer Sale","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"mov_qhlh3gi45","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","104","-4","100","Customer Sale","2026-08-11T13:14:51.265Z","2026-08-11T13:14:51.265Z"
"mov_z7l9ifjjg","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","107","-2","105","Customer Sale","2026-08-11T13:14:51.265Z","2026-08-11T13:14:51.265Z"
"mov_ry9mjwi33","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","87","-1","86","Customer Sale","2026-08-11T13:14:51.265Z","2026-08-11T13:14:51.265Z"
"mov_rgapj1p91","MAIN","GRO-SUGAR-1KG","Sugar (1kg)","sale","51","-2","49","Customer Sale","2026-08-11T13:14:51.265Z","2026-08-11T13:14:51.265Z"
"mov_09d3olpc6","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","89","-4","85","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_65qz7r0ui","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","95","-2","93","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_jifnmjgof","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","55","-3","52","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_rlth2xgt2","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","81","-4","77","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_xjnd2msyn","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","114","-4","110","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_b62eyvro3","BR-03","PER-TISSUE","Tissue Box (150s)","sale","62","-3","59","Customer Sale","2026-07-23T08:56:39.265Z","2026-07-23T08:56:39.265Z"
"mov_c7prgo4c4","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","112","-3","109","Customer Sale","2026-07-12T12:33:26.265Z","2026-07-12T12:33:26.265Z"
"mov_e4zz19bni","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","14","-4","10","Customer Sale","2026-07-12T12:33:26.265Z","2026-07-12T12:33:26.265Z"
"mov_uin1pdsel","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","49","-3","46","Customer Sale","2026-07-24T12:44:32.265Z","2026-07-24T12:44:32.265Z"
"mov_q0cdm2jhk","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","10","-3","7","Customer Sale","2026-07-24T12:44:32.265Z","2026-07-24T12:44:32.265Z"
"mov_prrfz9cjj","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","24","-1","23","Customer Sale","2026-07-24T12:44:32.265Z","2026-07-24T12:44:32.265Z"
"mov_4yg50si2g","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","93","-4","89","Customer Sale","2026-07-24T12:44:32.265Z","2026-07-24T12:44:32.265Z"
"mov_or2fzsu8x","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","56","-1","55","Customer Sale","2026-08-11T03:33:36.265Z","2026-08-11T03:33:36.265Z"
"mov_xm7zxyy78","MAIN","PER-TISSUE","Tissue Box (150s)","sale","30","-4","26","Customer Sale","2026-08-11T03:33:36.265Z","2026-08-11T03:33:36.265Z"
"mov_02m4ha8l7","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","55","-3","52","Customer Sale","2026-08-11T03:33:36.265Z","2026-08-11T03:33:36.265Z"
"mov_0rtytxitr","MAIN","ELE-EARBUDS","Wireless Earbuds","sale","58","-2","56","Customer Sale","2026-08-11T03:33:36.265Z","2026-08-11T03:33:36.265Z"
"mov_pee2nay2u","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","85","-3","82","Customer Sale","2026-08-11T03:33:36.265Z","2026-08-11T03:33:36.265Z"
"mov_5req0mb4y","BR-03","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","103","-3","100","Customer Sale","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"mov_b9pjospct","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","7","-3","4","Customer Sale","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"mov_t3rciwuca","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","52","-2","50","Customer Sale","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"mov_a6b24lmln","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","50","-3","47","Customer Sale","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"mov_ly1p4xomr","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","47","-4","43","Customer Sale","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"mov_3le01y0x8","BR-03","PER-SOAP","Hand Soap (100g)","sale","47","-1","46","Customer Sale","2026-08-05T10:43:25.265Z","2026-08-05T10:43:25.265Z"
"mov_eo4ry241v","BR-03","PER-TISSUE","Tissue Box (150s)","sale","59","-1","58","Customer Sale","2026-08-05T10:43:25.265Z","2026-08-05T10:43:25.265Z"
"mov_hlbmrqjug","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","46","-4","42","Customer Sale","2026-08-05T10:43:25.265Z","2026-08-05T10:43:25.265Z"
"mov_5anmnul31","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","43","-1","42","Customer Sale","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"mov_5i3qb39wz","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","66","-4","62","Customer Sale","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"mov_gk39yqqwd","BR-03","ELE-EARBUDS","Wireless Earbuds","sale","49","-3","46","Customer Sale","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"mov_tmhqcq4sp","BR-03","PER-SOAP","Hand Soap (100g)","sale","46","-2","44","Customer Sale","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"mov_52uqnt571","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","109","-3","106","Customer Sale","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"mov_pc5xk0j8b","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","85","-3","82","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_rhz89p0ja","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","47","-2","45","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_fz1buc34s","BR-03","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","100","-3","97","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_fepucpd41","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","67","-1","66","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_2rx2213hb","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","118","-4","114","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_7hyrvywgx","BR-03","PER-TISSUE","Tissue Box (150s)","sale","58","-4","54","Customer Sale","2026-07-25T07:29:37.265Z","2026-07-25T07:29:37.265Z"
"mov_2lx4cftf8","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","77","-3","74","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_ex53f5rbr","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","89","-1","88","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_10p4s5e9z","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","42","-1","41","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_ra9cohmws","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","85","-4","81","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_9i8mn7608","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","42","-2","40","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_yynmll71k","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","40","-4","36","Customer Sale","2026-07-31T04:31:44.265Z","2026-07-31T04:31:44.265Z"
"mov_j9quw4s2f","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","28","-3","25","Customer Sale","2026-08-06T03:15:01.265Z","2026-08-06T03:15:01.265Z"
"mov_8xnjzrm06","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","11","-2","9","Customer Sale","2026-08-06T03:15:01.265Z","2026-08-06T03:15:01.265Z"
"mov_3g057p88e","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","45","-4","41","Customer Sale","2026-08-06T03:15:01.265Z","2026-08-06T03:15:01.265Z"
"mov_npepqukc9","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","80","-1","79","Customer Sale","2026-08-06T03:15:01.265Z","2026-08-06T03:15:01.265Z"
"mov_xpcaa4ext","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","63","-2","61","Customer Sale","2026-08-06T04:06:54.265Z","2026-08-06T04:06:54.265Z"
"mov_v9j1o1wbn","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","79","-2","77","Customer Sale","2026-08-06T04:06:54.265Z","2026-08-06T04:06:54.265Z"
"mov_oq07zlaqe","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","42","-2","40","Customer Sale","2026-08-06T04:06:54.265Z","2026-08-06T04:06:54.265Z"
"mov_v1j1huz1h","BR-02","PER-SOAP","Hand Soap (100g)","sale","10","-3","7","Customer Sale","2026-08-06T04:06:54.265Z","2026-08-06T04:06:54.265Z"
"mov_0kcc2ht66","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","101","-2","99","Customer Sale","2026-08-06T04:06:54.265Z","2026-08-06T04:06:54.265Z"
"mov_n3s3dbd2v","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","89","-4","85","Customer Sale","2026-07-24T08:10:32.265Z","2026-07-24T08:10:32.265Z"
"mov_pcxgiuo2d","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","85","-1","84","Customer Sale","2026-07-24T08:10:32.265Z","2026-07-24T08:10:32.265Z"
"mov_i81akilmg","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","74","-2","72","Customer Sale","2026-07-29T04:23:49.265Z","2026-07-29T04:23:49.265Z"
"mov_qwm9ex27j","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","69","-3","66","Customer Sale","2026-07-29T04:23:49.265Z","2026-07-29T04:23:49.265Z"
"mov_86mpet1h1","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","81","-4","77","Customer Sale","2026-07-29T04:23:49.265Z","2026-07-29T04:23:49.265Z"
"mov_uy7ns6z5f","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","23","-4","19","Customer Sale","2026-07-29T04:23:49.265Z","2026-07-29T04:23:49.265Z"
"mov_tlvvpd0nc","BR-03","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","97","-1","96","Customer Sale","2026-07-29T04:23:49.265Z","2026-07-29T04:23:49.265Z"
"mov_0c5d1rtcg","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","58","-4","54","Customer Sale","2026-07-27T15:42:10.265Z","2026-07-27T15:42:10.265Z"
"mov_sh0xdunh1","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","100","-4","96","Customer Sale","2026-07-27T15:42:10.265Z","2026-07-27T15:42:10.265Z"
"mov_fr26wsy86","BR-02","ELE-EARBUDS","Wireless Earbuds","sale","44","-3","41","Customer Sale","2026-07-27T15:42:10.265Z","2026-07-27T15:42:10.265Z"
"mov_7yakz40ul","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","110","-4","106","Customer Sale","2026-07-27T15:42:10.265Z","2026-07-27T15:42:10.265Z"
"mov_zc9n7r1d3","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","41","-2","39","Customer Sale","2026-07-15T05:07:39.265Z","2026-07-15T05:07:39.265Z"
"mov_70jxq3ckq","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","9","-4","5","Customer Sale","2026-07-15T05:07:39.265Z","2026-07-15T05:07:39.265Z"
"mov_mc991a96u","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","66","-3","63","Customer Sale","2026-07-12T10:14:39.265Z","2026-07-12T10:14:39.265Z"
"mov_xz9y5ritm","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","52","-1","51","Customer Sale","2026-07-12T10:14:39.265Z","2026-07-12T10:14:39.265Z"
"mov_i3cdjmgyq","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","61","-4","57","Customer Sale","2026-07-12T10:14:39.265Z","2026-07-12T10:14:39.265Z"
"mov_22z3j6pnp","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","39","-3","36","Customer Sale","2026-07-24T15:44:02.265Z","2026-07-24T15:44:02.265Z"
"mov_55vq7e58g","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","75","-3","72","Customer Sale","2026-07-24T15:44:02.265Z","2026-07-24T15:44:02.265Z"
"mov_wy3y6mloa","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","77","-1","76","Customer Sale","2026-07-24T15:44:02.265Z","2026-07-24T15:44:02.265Z"
"mov_6krsou3zs","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","58","-3","55","Customer Sale","2026-07-24T15:44:02.265Z","2026-07-24T15:44:02.265Z"
"mov_m3n2tys9x","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","96","-4","92","Customer Sale","2026-07-24T15:44:02.265Z","2026-07-24T15:44:02.265Z"
"mov_15r6w0x3p","MAIN","PER-SOAP","Hand Soap (100g)","sale","55","-4","51","Customer Sale","2026-07-28T04:59:47.265Z","2026-07-28T04:59:47.265Z"
"mov_qtlmsghbg","MAIN","GRO-MILK-1L","Milk Pack (1L)","sale","94","-1","93","Customer Sale","2026-07-28T04:59:47.265Z","2026-07-28T04:59:47.265Z"
"mov_aoheciu9a","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","99","-1","98","Customer Sale","2026-07-15T03:21:22.265Z","2026-07-15T03:21:22.265Z"
"mov_qmk6tttov","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","61","-4","57","Customer Sale","2026-07-15T03:21:22.265Z","2026-07-15T03:21:22.265Z"
"mov_e16afrygb","BR-02","PER-TISSUE","Tissue Box (150s)","sale","14","-4","10","Customer Sale","2026-07-15T03:21:22.265Z","2026-07-15T03:21:22.265Z"
"mov_ek1x7skub","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","84","-2","82","Customer Sale","2026-07-15T03:21:22.265Z","2026-07-15T03:21:22.265Z"
"mov_nhwat8kc2","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","9","-2","7","Customer Sale","2026-07-15T03:21:22.265Z","2026-07-15T03:21:22.265Z"
"mov_mqfakx1ef","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","106","-2","104","Customer Sale","2026-07-25T14:29:38.265Z","2026-07-25T14:29:38.265Z"
"mov_ng0kald6z","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","82","-3","79","Customer Sale","2026-07-25T14:29:38.265Z","2026-07-25T14:29:38.265Z"
"mov_4dy9hgm54","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","104","-3","101","Customer Sale","2026-07-25T14:29:38.265Z","2026-07-25T14:29:38.265Z"
"mov_nr46pc12j","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","77","-3","74","Customer Sale","2026-08-03T09:48:26.265Z","2026-08-03T09:48:26.265Z"
"mov_8x1fo3dj1","MAIN","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","68","-2","66","Customer Sale","2026-08-03T09:48:26.265Z","2026-08-03T09:48:26.265Z"
"mov_rw1tfc63u","MAIN","GRO-MILK-1L","Milk Pack (1L)","sale","93","-1","92","Customer Sale","2026-08-03T09:48:26.265Z","2026-08-03T09:48:26.265Z"
"mov_jev4qmky5","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","35","-2","33","Customer Sale","2026-07-20T15:26:50.265Z","2026-07-20T15:26:50.265Z"
"mov_pgas9t34c","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","55","-3","52","Customer Sale","2026-07-20T15:26:50.265Z","2026-07-20T15:26:50.265Z"
"mov_zomlou5dk","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","57","-3","54","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_190qvyfr2","MAIN","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","80","-2","78","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_l3l39q1p6","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","100","-4","96","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_w19401ug2","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","57","-3","54","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_jhsaq9h8b","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","63","-1","62","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_3lkhvrqrw","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","96","-4","92","Customer Sale","2026-08-06T05:33:10.265Z","2026-08-06T05:33:10.265Z"
"mov_cvocbnryx","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","72","-2","70","Customer Sale","2026-07-25T16:14:15.265Z","2026-07-25T16:14:15.265Z"
"mov_82iftljux","BR-02","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","90","-2","88","Customer Sale","2026-07-25T16:14:15.265Z","2026-07-25T16:14:15.265Z"
"mov_larypvoqv","BR-02","PER-SOAP","Hand Soap (100g)","sale","7","-2","5","Customer Sale","2026-07-25T16:14:15.265Z","2026-07-25T16:14:15.265Z"
"mov_yad9h8k6y","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","98","-4","94","Customer Sale","2026-07-25T16:14:15.265Z","2026-07-25T16:14:15.265Z"
"mov_j7oxpak72","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","94","-2","92","Customer Sale","2026-07-28T03:53:49.265Z","2026-07-28T03:53:49.265Z"
"mov_1vbz73ox4","BR-02","GRO-TEA-900G","Tea (900g)","sale","70","-4","66","Customer Sale","2026-07-28T03:53:49.265Z","2026-07-28T03:53:49.265Z"
"mov_q4tyj7gqx","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","92","-3","89","Customer Sale","2026-07-28T03:53:49.265Z","2026-07-28T03:53:49.265Z"
"mov_pnv0uxc09","BR-03","GRO-TEA-900G","Tea (900g)","sale","102","-3","99","Customer Sale","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z"
"mov_ou7r7j71h","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","4","-3","1","Customer Sale","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z"
"mov_cwh3m37at","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","82","-1","81","Customer Sale","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z"
"mov_zuui1frki","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","106","-2","104","Customer Sale","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z"
"mov_4xln0s16u","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","101","-3","98","Customer Sale","2026-07-24T08:52:13.265Z","2026-07-24T08:52:13.265Z"
"mov_e61zknyvm","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","7","-1","6","Customer Sale","2026-07-24T08:52:13.265Z","2026-07-24T08:52:13.265Z"
"mov_rly8i1b48","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","79","-1","78","Customer Sale","2026-07-24T08:52:13.265Z","2026-07-24T08:52:13.265Z"
"mov_f0050oom5","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","76","-4","72","Customer Sale","2026-07-24T08:52:13.265Z","2026-07-24T08:52:13.265Z"
"mov_zsq219k7i","BR-02","PER-TISSUE","Tissue Box (150s)","sale","10","-1","9","Customer Sale","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"mov_6f1r86kgx","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","78","-3","75","Customer Sale","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"mov_29x5y63bo","BR-02","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","111","-2","109","Customer Sale","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"mov_3ymsw6oa0","BR-02","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","61","-2","59","Customer Sale","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"mov_mremefi4h","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","5","-4","1","Customer Sale","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"mov_5kawdo7dq","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","77","-3","74","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
"mov_8f5pepj2g","BR-03","BEV-CHIPS-L","Potato Chips (Large)","sale","33","-3","30","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
"mov_juhjendal","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","62","-4","58","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
"mov_1kvcj55rk","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","72","-4","68","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
"mov_rb7c3n8dq","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","114","-3","111","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
"mov_y6qm5gg1v","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","66","-2","64","Customer Sale","2026-07-19T04:26:43.265Z","2026-07-19T04:26:43.265Z"
